Date,Time,Volatility 100 Index,Trend,,Var,
2017-03-20,17:12:50,15583.55,-8.92,,,
2017-03-20,17:12:52,15584.27,0.72,,,
2017-03-20,17:12:54,15583.74,-0.53,,,
2017-03-20,17:12:56,15581.93,-1.81,,,
2017-03-20,17:12:58,15583.56,1.63,,,
2017-03-20,17:13:00,15584.97,1.41,,,
2017-03-20,17:13:02,15589,4.03,,,
2017-03-20,17:13:04,15588.81,-0.19,,,
2017-03-20,17:13:06,15584.5,-4.31,,,
2017-03-20,17:13:08,15585.51,1.01,,,
2017-03-20,17:13:10,15582.16,-3.35,,,
2017-03-20,17:13:12,15577.44,-4.72,,,
2017-03-20,17:13:14,15575.81,-1.63,,,
2017-03-20,17:13:16,15582.09,6.28,,,
2017-03-20,17:13:18,15587.05,4.96,,,
2017-03-20,17:13:20,15590.64,3.59,,,
2017-03-20,17:13:22,15600.87,10.23,,,
2017-03-20,17:13:24,15604.87,4,,,
2017-03-20,17:13:26,15607.49,2.62,,,
2017-03-20,17:13:28,15609.38,1.89,,,
2017-03-20,17:13:30,15605.6,-3.78,,,
2017-03-20,17:13:32,15605.53,-0.07,,,
2017-03-20,17:13:34,15601.74,-3.79,,,
2017-03-20,17:13:36,15605.12,3.38,,,
2017-03-20,17:13:38,15607.11,1.99,,,
2017-03-20,17:13:40,15608.52,1.41,,,
2017-03-20,17:13:42,15606.55,-1.97,,,
2017-03-20,17:13:44,15609.3,2.75,,,
2017-03-20,17:13:46,15617.06,7.76,,,
2017-03-20,17:13:48,15616.43,-0.63,,,
2017-03-20,17:13:50,15616.15,-0.28,,,
2017-03-20,17:13:52,15619.98,3.83,,,
2017-03-20,17:13:54,15615.39,-4.59,,,
2017-03-20,17:13:56,15613.83,-1.56,,,
2017-03-20,17:13:58,15618.07,4.24,,,
2017-03-20,17:14:00,15617.14,-0.93,,,
2017-03-20,17:14:02,15624.45,7.31,,,
2017-03-20,17:14:04,15619.58,-4.87,,,
2017-03-20,17:14:06,15620.03,0.45,,,
2017-03-20,17:14:08,15621.26,1.23,,,
2017-03-20,17:14:10,15626.25,4.99,,,
2017-03-20,17:14:12,15626.2,-0.05,,,
2017-03-20,17:14:14,15628.55,2.35,,,
2017-03-20,17:14:16,15627.41,-1.14,,,
2017-03-20,17:14:18,15627.89,0.48,,,
2017-03-20,17:14:20,15634.76,6.87,,,
2017-03-20,17:14:22,15634.41,-0.35,,,
2017-03-20,17:14:24,15630.51,-3.9,,,
2017-03-20,17:14:26,15633.04,2.53,,,
2017-03-20,17:14:28,15631.97,-1.07,,,
2017-03-20,17:14:30,15630.12,-1.85,,,
2017-03-20,17:14:32,15629.32,-0.8,,,
2017-03-20,17:14:34,15630.72,1.4,,,
2017-03-20,17:14:36,15629.79,-0.93,,,
2017-03-20,17:14:38,15630.73,0.94,,,
2017-03-20,17:14:40,15627.3,-3.43,,,
2017-03-20,17:14:42,15627.96,0.66,,,
2017-03-20,17:14:44,15622.07,-5.89,,,
2017-03-20,17:14:46,15618.5,-3.57,,,
2017-03-20,17:14:48,15616.43,-2.07,,,
2017-03-20,17:14:50,15613.99,-2.44,,,
2017-03-20,17:14:52,15607.73,-6.26,,,
2017-03-20,17:14:54,15604.78,-2.95,,,
2017-03-20,17:14:56,15601.67,-3.11,,,
2017-03-20,17:14:58,15599.03,-2.64,,,
2017-03-20,17:15:00,15599.4,0.37,,,
2017-03-20,17:15:02,15601.18,1.78,,,
2017-03-20,17:15:04,15606.46,5.28,,,
2017-03-20,17:15:06,15607.67,1.21,,,
2017-03-20,17:15:08,15605.1,-2.57,,,
2017-03-20,17:15:10,15603.92,-1.18,,,
2017-03-20,17:15:12,15605.49,1.57,,,
2017-03-20,17:15:14,15603.1,-2.39,,,
2017-03-20,17:15:16,15601.27,-1.83,,,
2017-03-20,17:15:18,15598,-3.27,,,
2017-03-20,17:15:20,15603.57,5.57,,,
2017-03-20,17:15:22,15599.41,-4.16,,,
2017-03-20,17:15:24,15596.51,-2.9,,,
2017-03-20,17:15:26,15590.2,-6.31,,,
2017-03-20,17:15:28,15588.53,-1.67,,,
2017-03-20,17:15:30,15585.59,-2.94,,,
2017-03-20,17:15:32,15575.34,-10.25,,,
2017-03-20,17:15:34,15575.07,-0.27,,,
2017-03-20,17:15:36,15578.32,3.25,,,
2017-03-20,17:15:38,15578.07,-0.25,,,
2017-03-20,17:15:40,15580.63,2.56,,,
2017-03-20,17:15:42,15581.16,0.53,,,
2017-03-20,17:15:44,15582.47,1.31,,,
2017-03-20,17:15:46,15581.32,-1.15,,,
2017-03-20,17:15:48,15579.34,-1.98,,,
2017-03-20,17:15:50,15574.62,-4.72,,,
2017-03-20,17:15:52,15583.01,8.39,,,
2017-03-20,17:15:54,15586.85,3.84,,,
2017-03-20,17:15:56,15584.26,-2.59,,,
2017-03-20,17:15:58,15581.49,-2.77,,,
2017-03-20,17:16:00,15584.72,3.23,,,
2017-03-20,17:16:02,15587.14,2.42,,,
2017-03-20,17:16:04,15588.77,1.63,,,
2017-03-20,17:16:06,15593.85,5.08,,,
2017-03-20,17:16:08,15594.2,0.35,,,
2017-03-20,17:16:10,15596.55,2.35,,,
2017-03-20,17:16:12,15591.9,-4.65,,,
2017-03-20,17:16:14,15589.41,-2.49,,,
2017-03-20,17:16:16,15588.36,-1.05,,,
2017-03-20,17:16:18,15591.65,3.29,,,
2017-03-20,17:16:20,15597.41,5.76,,,
2017-03-20,17:16:22,15596.39,-1.02,,,
2017-03-20,17:16:24,15594.96,-1.43,,,
2017-03-20,17:16:26,15591.51,-3.45,,,
2017-03-20,17:16:28,15591.85,0.34,,,
2017-03-20,17:16:30,15590.7,-1.15,,,
2017-03-20,17:16:32,15593.73,3.03,,,
2017-03-20,17:16:34,15600.35,6.62,,,
2017-03-20,17:16:36,15603.77,3.42,,,
2017-03-20,17:16:38,15601.99,-1.78,,,
2017-03-20,17:16:40,15606.74,4.75,,,
2017-03-20,17:16:42,15604.84,-1.9,,,
2017-03-20,17:16:44,15608.33,3.49,,,
2017-03-20,17:16:46,15604.03,-4.3,,,
2017-03-20,17:16:48,15605.1,1.07,,,
2017-03-20,17:16:50,15605.55,0.45,,,
2017-03-20,17:16:52,15603.79,-1.76,,,
2017-03-20,17:16:54,15607.79,4,,,
2017-03-20,17:16:56,15610.94,3.15,,,
2017-03-20,17:16:58,15612.22,1.28,,,
2017-03-20,17:17:00,15617.76,5.54,,,
2017-03-20,17:17:02,15611.38,-6.38,,,
2017-03-20,17:17:04,15612.87,1.49,,,
2017-03-20,17:17:06,15616.09,3.22,,,
2017-03-20,17:17:08,15620.42,4.33,,,
2017-03-20,17:17:10,15624.41,3.99,,,
2017-03-20,17:17:12,15627.96,3.55,,,
2017-03-20,17:17:14,15625.77,-2.19,,,
2017-03-20,17:17:16,15633.08,7.31,,,
2017-03-20,17:17:18,15634.39,1.31,,,
2017-03-20,17:17:20,15643.76,9.37,,,
2017-03-20,17:17:22,15639.21,-4.55,,,
2017-03-20,17:17:24,15635.8,-3.41,,,
2017-03-20,17:17:26,15638.04,2.24,,,
2017-03-20,17:17:28,15638.58,0.54,,,
2017-03-20,17:17:30,15644.84,6.26,,,
2017-03-20,17:17:32,15642.81,-2.03,,,
2017-03-20,17:17:34,15641.61,-1.2,,,
2017-03-20,17:17:36,15636.52,-5.09,,,
2017-03-20,17:17:38,15634.5,-2.02,,,
2017-03-20,17:17:40,15630.31,-4.19,,,
2017-03-20,17:17:42,15625.12,-5.19,,,
2017-03-20,17:17:44,15626.73,1.61,,,
2017-03-20,17:17:46,15630.66,3.93,,,
2017-03-20,17:17:48,15631.71,1.05,,,
2017-03-20,17:17:50,15629.59,-2.12,,,
2017-03-20,17:17:52,15629.46,-0.13,,,
2017-03-20,17:17:54,15634.13,4.67,,,
2017-03-20,17:17:56,15638.41,4.28,,,
2017-03-20,17:17:58,15639.25,0.84,,,
2017-03-20,17:18:00,15644.12,4.87,,,
2017-03-20,17:18:02,15649.31,5.19,,,
2017-03-20,17:18:04,15650.6,1.29,,,
2017-03-20,17:18:06,15648.99,-1.61,,,
2017-03-20,17:18:08,15651.18,2.19,,,
2017-03-20,17:18:10,15646.7,-4.48,,,
2017-03-20,17:18:12,15652.1,5.4,,,
2017-03-20,17:18:14,15649.79,-2.31,,,
2017-03-20,17:18:16,15652.79,3,,,
2017-03-20,17:18:18,15647.5,-5.29,,,
2017-03-20,17:18:20,15643.19,-4.31,,,
2017-03-20,17:18:22,15642.47,-0.72,,,
2017-03-20,17:18:24,15639.14,-3.33,,,
2017-03-20,17:18:26,15638.86,-0.28,,,
2017-03-20,17:18:28,15628.39,-10.47,,,
2017-03-20,17:18:30,15628.75,0.36,,,
2017-03-20,17:18:32,15633.23,4.48,,,
2017-03-20,17:18:34,15639.18,5.95,,,
2017-03-20,17:18:36,15641.56,2.38,,,
2017-03-20,17:18:38,15637.59,-3.97,,,
2017-03-20,17:18:40,15629.1,-8.49,,,
2017-03-20,17:18:42,15630.59,1.49,,,
2017-03-20,17:18:44,15627.21,-3.38,,,
2017-03-20,17:18:46,15624.66,-2.55,,,
2017-03-20,17:18:48,15626.24,1.58,,,
2017-03-20,17:18:50,15622.83,-3.41,,,
2017-03-20,17:18:52,15620.23,-2.6,,,
2017-03-20,17:18:54,15618.33,-1.9,,,
2017-03-20,17:18:56,15618.24,-0.09,,,
2017-03-20,17:18:58,15619.36,1.12,,,
2017-03-20,17:19:00,15617.54,-1.82,,,
2017-03-20,17:19:02,15611.99,-5.55,,,
2017-03-20,17:19:04,15610.85,-1.14,,,
2017-03-20,17:19:06,15617.07,6.22,,,
2017-03-20,17:19:08,15620.61,3.54,,,
2017-03-20,17:19:10,15622.71,2.1,,,
2017-03-20,17:19:12,15622.89,0.18,,,
2017-03-20,17:19:14,15620.79,-2.1,,,
2017-03-20,17:19:16,15615.6,-5.19,,,
2017-03-20,17:19:18,15616.16,0.56,,,
2017-03-20,17:19:20,15615.55,-0.61,,,
2017-03-20,17:19:22,15611.31,-4.24,,,
2017-03-20,17:19:24,15608.89,-2.42,,,
2017-03-20,17:19:26,15605.04,-3.85,,,
2017-03-20,17:19:28,15602.87,-2.17,,,
2017-03-20,17:19:30,15600.58,-2.29,,,
2017-03-20,17:19:32,15607.48,6.9,,,
2017-03-20,17:19:34,15609.51,2.03,,,
2017-03-20,17:19:36,15612.73,3.22,,,
2017-03-20,17:19:38,15615.71,2.98,,,
2017-03-20,17:19:40,15613.24,-2.47,,,
2017-03-20,17:19:42,15615.2,1.96,,,
2017-03-20,17:19:44,15612.81,-2.39,,,
2017-03-20,17:19:46,15611.42,-1.39,,,
2017-03-20,17:19:48,15614.36,2.94,,,
2017-03-20,17:19:50,15610.8,-3.56,,,
2017-03-20,17:19:52,15614.36,3.56,,,
2017-03-20,17:19:54,15613.43,-0.93,,,
2017-03-20,17:19:56,15613.12,-0.31,,,
2017-03-20,17:19:58,15614.07,0.95,,,
2017-03-20,17:20:00,15618.5,4.43,,,
2017-03-20,17:20:02,15624.33,5.83,,,
2017-03-20,17:20:04,15629.5,5.17,,,
2017-03-20,17:20:06,15625.18,-4.32,,,
2017-03-20,17:20:08,15628.91,3.73,,,
2017-03-20,17:20:10,15625.02,-3.89,,,
2017-03-20,17:20:12,15624.75,-0.27,,,
2017-03-20,17:20:14,15625,0.25,,,
2017-03-20,17:20:16,15620.02,-4.98,,,
2017-03-20,17:20:18,15619.79,-0.23,,,
2017-03-20,17:20:20,15624.25,4.46,,,
2017-03-20,17:20:22,15622.96,-1.29,,,
2017-03-20,17:20:24,15623.83,0.87,,,
2017-03-20,17:20:26,15623.2,-0.63,,,
2017-03-20,17:20:28,15621.47,-1.73,,,
2017-03-20,17:20:30,15624.73,3.26,,,
2017-03-20,17:20:32,15618.6,-6.13,,,
2017-03-20,17:20:34,15620.19,1.59,,,
2017-03-20,17:20:36,15621.9,1.71,,,
2017-03-20,17:20:38,15620.73,-1.17,,,
2017-03-20,17:20:40,15622.53,1.8,,,
2017-03-20,17:20:42,15621.26,-1.27,,,
2017-03-20,17:20:44,15629.25,7.99,,,
2017-03-20,17:20:46,15624.18,-5.07,,,
2017-03-20,17:20:48,15623.97,-0.21,,,
2017-03-20,17:20:50,15629.18,5.21,,,
2017-03-20,17:20:52,15626.1,-3.08,,,
2017-03-20,17:20:54,15620.38,-5.72,,,
2017-03-20,17:20:56,15619.7,-0.68,,,
2017-03-20,17:20:58,15620.13,0.43,,,
2017-03-20,17:21:00,15618.59,-1.54,,,
2017-03-20,17:21:02,15615.76,-2.83,,,
2017-03-20,17:21:04,15611.32,-4.44,,,
2017-03-20,17:21:06,15609.26,-2.06,,,
2017-03-20,17:21:08,15606.77,-2.49,,,
2017-03-20,17:21:10,15605.02,-1.75,,,
2017-03-20,17:21:12,15607.7,2.68,,,
2017-03-20,17:21:14,15611.13,3.43,,,
2017-03-20,17:21:16,15618.56,7.43,,,
2017-03-20,17:21:18,15620,1.44,,,
2017-03-20,17:21:20,15616.07,-3.93,,,
2017-03-20,17:21:22,15609.79,-6.28,,,
2017-03-20,17:21:24,15613.16,3.37,,,
2017-03-20,17:21:26,15605.71,-7.45,,,
2017-03-20,17:21:28,15607.91,2.2,,,
2017-03-20,17:21:30,15599.05,-8.86,,,
2017-03-20,17:21:32,15601.94,2.89,,,
2017-03-20,17:21:34,15598.65,-3.29,,,
2017-03-20,17:21:36,15597.63,-1.02,,,
2017-03-20,17:21:38,15596,-1.63,,,
2017-03-20,17:21:40,15604.77,8.77,,,
2017-03-20,17:21:42,15602.02,-2.75,,,
2017-03-20,17:21:44,15599.96,-2.06,,,
2017-03-20,17:21:46,15598.33,-1.63,,,
2017-03-20,17:21:48,15596.17,-2.16,,,
2017-03-20,17:21:50,15595.17,-1,,,
2017-03-20,17:21:52,15593.1,-2.07,,,
2017-03-20,17:21:54,15589.93,-3.17,,,
2017-03-20,17:21:56,15586.31,-3.62,,,
2017-03-20,17:21:58,15588.62,2.31,,,
2017-03-20,17:22:00,15583.52,-5.1,,,
2017-03-20,17:22:02,15583.73,0.21,,,
2017-03-20,17:22:04,15584.93,1.2,,,
2017-03-20,17:22:06,15587,2.07,,,
2017-03-20,17:22:08,15589.97,2.97,,,
2017-03-20,17:22:10,15587.5,-2.47,,,
2017-03-20,17:22:12,15589.01,1.51,,,
2017-03-20,17:22:14,15585.87,-3.14,,,
2017-03-20,17:22:16,15590.37,4.5,,,
2017-03-20,17:22:18,15592.13,1.76,,,
2017-03-20,17:22:20,15593.33,1.2,,,
2017-03-20,17:22:22,15597.02,3.69,,,
2017-03-20,17:22:24,15594.51,-2.51,,,
2017-03-20,17:22:26,15597.52,3.01,,,
2017-03-20,17:22:28,15596.36,-1.16,,,
2017-03-20,17:22:30,15600.46,4.1,,,
2017-03-20,17:22:32,15590.37,-10.09,,,
2017-03-20,17:22:34,15595.13,4.76,,,
2017-03-20,17:22:36,15592.44,-2.69,,,
2017-03-20,17:22:38,15594.7,2.26,,,
2017-03-20,17:22:40,15591.33,-3.37,,,
2017-03-20,17:22:42,15581.54,-9.79,,,
2017-03-20,17:22:44,15582.1,0.56,,,
2017-03-20,17:22:46,15578.41,-3.69,,,
2017-03-20,17:22:48,15584.03,5.62,,,
2017-03-20,17:22:50,15581.63,-2.4,,,
2017-03-20,17:22:52,15580.71,-0.92,,,
2017-03-20,17:22:54,15575.99,-4.72,,,
2017-03-20,17:22:56,15579.7,3.71,,,
2017-03-20,17:22:58,15577.54,-2.16,,,
2017-03-20,17:23:00,15574.61,-2.93,,,
2017-03-20,17:23:02,15572.94,-1.67,,,
2017-03-20,17:23:04,15579.88,6.94,,,
2017-03-20,17:23:06,15584.75,4.87,,,
2017-03-20,17:23:08,15581.03,-3.72,,,
2017-03-20,17:23:10,15573.91,-7.12,,,
2017-03-20,17:23:12,15573.95,0.04,,,
2017-03-20,17:23:14,15569.69,-4.26,,,
2017-03-20,17:23:16,15569.49,-0.2,,,
2017-03-20,17:23:18,15572.72,3.23,,,
2017-03-20,17:23:20,15573.18,0.46,,,
2017-03-20,17:23:22,15572.03,-1.15,,,
2017-03-20,17:23:24,15564.25,-7.78,,,
2017-03-20,17:23:26,15565.11,0.86,,,
2017-03-20,17:23:28,15566.14,1.03,,,
2017-03-20,17:23:30,15559.72,-6.42,,,
2017-03-20,17:23:32,15557.87,-1.85,,,
2017-03-20,17:23:34,15558.55,0.68,,,
2017-03-20,17:23:36,15555.62,-2.93,,,
2017-03-20,17:23:38,15558.79,3.17,,,
2017-03-20,17:23:40,15560.22,1.43,,,
2017-03-20,17:23:42,15555.88,-4.34,,,
2017-03-20,17:23:44,15552.35,-3.53,,,
2017-03-20,17:23:46,15552.71,0.36,,,
2017-03-20,17:23:48,15550.37,-2.34,,,
2017-03-20,17:23:50,15538.67,-11.7,,,
2017-03-20,17:23:52,15543.12,4.45,,,
2017-03-20,17:23:54,15546.81,3.69,,,
2017-03-20,17:23:56,15546.15,-0.66,,,
2017-03-20,17:23:58,15545.55,-0.6,,,
2017-03-20,17:24:00,15542.76,-2.79,,,
2017-03-20,17:24:02,15545.21,2.45,,,
2017-03-20,17:24:04,15545.9,0.69,,,
2017-03-20,17:24:06,15541.55,-4.35,,,
2017-03-20,17:24:08,15542.59,1.04,,,
2017-03-20,17:24:10,15541.1,-1.49,,,
2017-03-20,17:24:12,15545.24,4.14,,,
2017-03-20,17:24:14,15541.18,-4.06,,,
2017-03-20,17:24:16,15538.1,-3.08,,,
2017-03-20,17:24:18,15536.27,-1.83,,,
2017-03-20,17:24:20,15537.39,1.12,,,
2017-03-20,17:24:22,15537.11,-0.28,,,
2017-03-20,17:24:24,15540.04,2.93,,,
2017-03-20,17:24:26,15546.79,6.75,,,
2017-03-20,17:24:28,15552,5.21,,,
2017-03-20,17:24:30,15550.86,-1.14,,,
2017-03-20,17:24:32,15555.54,4.68,,,
2017-03-20,17:24:34,15559.82,4.28,,,
2017-03-20,17:24:36,15563.71,3.89,,,
2017-03-20,17:24:38,15563.57,-0.14,,,
2017-03-20,17:24:40,15560.79,-2.78,,,
2017-03-20,17:24:42,15565.73,4.94,,,
2017-03-20,17:24:44,15566.3,0.57,,,
2017-03-20,17:24:46,15571.58,5.28,,,
2017-03-20,17:24:48,15579.99,8.41,,,
2017-03-20,17:24:50,15586.76,6.77,,,
2017-03-20,17:24:52,15584.63,-2.13,,,
2017-03-20,17:24:54,15583.89,-0.74,,,
2017-03-20,17:24:56,15571.94,-11.95,,,
2017-03-20,17:24:58,15562.97,-8.97,,,
2017-03-20,17:25:00,15563.36,0.39,,,
2017-03-20,17:25:02,15566.18,2.82,,,
2017-03-20,17:25:04,15561.43,-4.75,,,
2017-03-20,17:25:06,15564.63,3.2,,,
2017-03-20,17:25:08,15565.26,0.63,,,
2017-03-20,17:25:10,15569.52,4.26,,,
2017-03-20,17:25:12,15566.02,-3.5,,,
2017-03-20,17:25:14,15565.19,-0.83,,,
2017-03-20,17:25:16,15566.51,1.32,,,
2017-03-20,17:25:18,15560.62,-5.89,,,
2017-03-20,17:25:20,15560.76,0.14,,,
2017-03-20,17:25:22,15566.05,5.29,,,
2017-03-20,17:25:24,15566.21,0.16,,,
2017-03-20,17:25:26,15558.13,-8.08,,,
2017-03-20,17:25:28,15557.41,-0.72,,,
2017-03-20,17:25:30,15556.83,-0.58,,,
2017-03-20,17:25:32,15554.71,-2.12,,,
2017-03-20,17:25:34,15550.84,-3.87,,,
2017-03-20,17:25:36,15549.34,-1.5,,,
2017-03-20,17:25:38,15544.44,-4.9,,,
2017-03-20,17:25:40,15550.65,6.21,,,
2017-03-20,17:25:42,15556.16,5.51,,,
2017-03-20,17:25:44,15549.59,-6.57,,,
2017-03-20,17:25:46,15554.1,4.51,,,
2017-03-20,17:25:48,15553.62,-0.48,,,
2017-03-20,17:25:50,15555.99,2.37,,,
2017-03-20,17:25:52,15555.6,-0.39,,,
2017-03-20,17:25:54,15553.04,-2.56,,,
2017-03-20,17:25:56,15548.57,-4.47,,,
2017-03-20,17:25:58,15539.5,-9.07,,,
2017-03-20,17:26:00,15541.72,2.22,,,
2017-03-20,17:26:02,15540.91,-0.81,,,
2017-03-20,17:26:04,15539.68,-1.23,,,
2017-03-20,17:26:06,15538.82,-0.86,,,
2017-03-20,17:26:08,15548.71,9.89,,,
2017-03-20,17:26:10,15548.61,-0.1,,,
2017-03-20,17:26:12,15544.05,-4.56,,,
2017-03-20,17:26:14,15542.06,-1.99,,,
2017-03-20,17:26:16,15541.52,-0.54,,,
2017-03-20,17:26:18,15539.87,-1.65,,,
2017-03-20,17:26:20,15539.66,-0.21,,,
2017-03-20,17:26:22,15541.75,2.09,,,
2017-03-20,17:26:24,15543.01,1.26,,,
2017-03-20,17:26:26,15531.59,-11.42,,,
2017-03-20,17:26:28,15529.93,-1.66,,,
2017-03-20,17:26:30,15528.38,-1.55,,,
2017-03-20,17:26:32,15529.9,1.52,,,
2017-03-20,17:26:34,15532.75,2.85,,,
2017-03-20,17:26:36,15524.6,-8.15,,,
2017-03-20,17:26:38,15527.7,3.1,,,
2017-03-20,17:26:40,15530.58,2.88,,,
2017-03-20,17:26:42,15527.62,-2.96,,,
2017-03-20,17:26:44,15528.54,0.92,,,
2017-03-20,17:26:46,15527.96,-0.58,,,
2017-03-20,17:26:48,15527.74,-0.22,,,
2017-03-20,17:26:50,15524.39,-3.35,,,
2017-03-20,17:26:52,15526.45,2.06,,,
2017-03-20,17:26:54,15526.42,-0.03,,,
2017-03-20,17:26:56,15518.43,-7.99,,,
2017-03-20,17:26:58,15518.04,-0.39,,,
2017-03-20,17:27:00,15517.19,-0.85,,,
2017-03-20,17:27:02,15515.91,-1.28,,,
2017-03-20,17:27:04,15508.7,-7.21,,,
2017-03-20,17:27:06,15504.87,-3.83,,,
2017-03-20,17:27:08,15503.69,-1.18,,,
2017-03-20,17:27:10,15502.3,-1.39,,,
2017-03-20,17:27:12,15500.04,-2.26,,,
2017-03-20,17:27:14,15507.83,7.79,,,
2017-03-20,17:27:16,15505.1,-2.73,,,
2017-03-20,17:27:18,15498.34,-6.76,,,
2017-03-20,17:27:20,15504.05,5.71,,,
2017-03-20,17:27:22,15504.37,0.32,,,
2017-03-20,17:27:24,15500.44,-3.93,,,
2017-03-20,17:27:26,15500.73,0.29,,,
2017-03-20,17:27:28,15502,1.27,,,
2017-03-20,17:27:30,15508.36,6.36,,,
2017-03-20,17:27:32,15512.41,4.05,,,
2017-03-20,17:27:34,15515.47,3.06,,,
2017-03-20,17:27:36,15512.85,-2.62,,,
2017-03-20,17:27:38,15512.69,-0.16,,,
2017-03-20,17:27:40,15517.66,4.97,,,
2017-03-20,17:27:42,15517.07,-0.59,,,
2017-03-20,17:27:44,15524.09,7.02,,,
2017-03-20,17:27:46,15522.22,-1.87,,,
2017-03-20,17:27:48,15520.98,-1.24,,,
2017-03-20,17:27:50,15517.49,-3.49,,,
2017-03-20,17:27:52,15522.54,5.05,,,
2017-03-20,17:27:54,15519.33,-3.21,,,
2017-03-20,17:27:56,15519.27,-0.06,,,
2017-03-20,17:27:58,15518.55,-0.72,,,
2017-03-20,17:28:00,15525.64,7.09,,,
2017-03-20,17:28:02,15522.25,-3.39,,,
2017-03-20,17:28:04,15528.03,5.78,,,
2017-03-20,17:28:06,15525.7,-2.33,,,
2017-03-20,17:28:08,15522.12,-3.58,,,
2017-03-20,17:28:10,15516.9,-5.22,,,
2017-03-20,17:28:12,15525.43,8.53,,,
2017-03-20,17:28:14,15532.09,6.66,,,
2017-03-20,17:28:16,15529.39,-2.7,,,
2017-03-20,17:28:18,15518.38,-11.01,,,
2017-03-20,17:28:20,15513.9,-4.48,,,
2017-03-20,17:28:22,15510.32,-3.58,,,
2017-03-20,17:28:24,15508.1,-2.22,,,
2017-03-20,17:28:26,15507.71,-0.39,,,
2017-03-20,17:28:28,15500.44,-7.27,,,
2017-03-20,17:28:30,15499.28,-1.16,,,
2017-03-20,17:28:32,15499.97,0.69,,,
2017-03-20,17:28:34,15501.11,1.14,,,
2017-03-20,17:28:36,15504.74,3.63,,,
2017-03-20,17:28:38,15506.64,1.9,,,
2017-03-20,17:28:40,15501.12,-5.52,,,
2017-03-20,17:28:42,15496.8,-4.32,,,
2017-03-20,17:28:44,15496.37,-0.43,,,
2017-03-20,17:28:46,15493.26,-3.11,,,
2017-03-20,17:28:48,15493.92,0.66,,,
2017-03-20,17:28:50,15491.86,-2.06,,,
2017-03-20,17:28:52,15496.3,4.44,,,
2017-03-20,17:28:54,15498.26,1.96,,,
2017-03-20,17:28:56,15494.97,-3.29,,,
2017-03-20,17:28:58,15503.1,8.13,,,
2017-03-20,17:29:00,15500,-3.1,,,
2017-03-20,17:29:02,15488.65,-11.35,,,
2017-03-20,17:29:04,15487.36,-1.29,,,
2017-03-20,17:29:06,15485.41,-1.95,,,
2017-03-20,17:29:08,15482.21,-3.2,,,
2017-03-20,17:29:10,15483.51,1.3,,,
2017-03-20,17:29:12,15485.03,1.52,,,
2017-03-20,17:29:14,15475.64,-9.39,,,
2017-03-20,17:29:16,15472.45,-3.19,,,
2017-03-20,17:29:18,15471.7,-0.75,,,
2017-03-20,17:29:20,15469.63,-2.07,,,
2017-03-20,17:29:22,15472.97,3.34,,,
2017-03-20,17:29:24,15469.89,-3.08,,,
2017-03-20,17:29:26,15468.18,-1.71,,,
2017-03-20,17:29:28,15469.99,1.81,,,
2017-03-20,17:29:30,15474.58,4.59,,,
2017-03-20,17:29:32,15471.48,-3.1,,,
2017-03-20,17:29:34,15472.65,1.17,,,
2017-03-20,17:29:36,15474.08,1.43,,,
2017-03-20,17:29:38,15472.78,-1.3,,,
2017-03-20,17:29:40,15467.66,-5.12,,,
2017-03-20,17:29:42,15471.57,3.91,,,
2017-03-20,17:29:44,15474.34,2.77,,,
2017-03-20,17:29:46,15469.31,-5.03,,,
2017-03-20,17:29:48,15473.27,3.96,,,
2017-03-20,17:29:50,15467.8,-5.47,,,
2017-03-20,17:29:52,15469.28,1.48,,,
2017-03-20,17:29:54,15467.69,-1.59,,,
2017-03-20,17:29:56,15462.85,-4.84,,,
2017-03-20,17:29:58,15466.03,3.18,,,
2017-03-20,17:30:00,15460.05,-5.98,,,
2017-03-20,17:30:02,15449.79,-10.26,,,
2017-03-20,17:30:04,15450.49,0.7,,,
2017-03-20,17:30:06,15454.79,4.3,,,
2017-03-20,17:30:08,15456.36,1.57,,,
2017-03-20,17:30:10,15454.39,-1.97,,,
2017-03-20,17:30:12,15454.03,-0.36,,,
2017-03-20,17:30:14,15448.57,-5.46,,,
2017-03-20,17:30:16,15453.42,4.85,,,
2017-03-20,17:30:18,15451.89,-1.53,,,
2017-03-20,17:30:20,15454.45,2.56,,,
2017-03-20,17:30:22,15452.73,-1.72,,,
2017-03-20,17:30:24,15454.46,1.73,,,
2017-03-20,17:30:26,15451.03,-3.43,,,
2017-03-20,17:30:28,15452.33,1.3,,,
2017-03-20,17:30:30,15454.47,2.14,,,
2017-03-20,17:30:32,15459.04,4.57,,,
2017-03-20,17:30:34,15455.25,-3.79,,,
2017-03-20,17:30:36,15462.62,7.37,,,
2017-03-20,17:30:38,15465.19,2.57,,,
2017-03-20,17:30:40,15469.68,4.49,,,
2017-03-20,17:30:42,15473.82,4.14,,,
2017-03-20,17:30:44,15476.69,2.87,,,
2017-03-20,17:30:46,15472.95,-3.74,,,
2017-03-20,17:30:48,15467.44,-5.51,,,
2017-03-20,17:30:50,15470.88,3.44,,,
2017-03-20,17:30:52,15469.56,-1.32,,,
2017-03-20,17:30:54,15462.93,-6.63,,,
2017-03-20,17:30:56,15468.09,5.16,,,
2017-03-20,17:30:58,15460.46,-7.63,,,
2017-03-20,17:31:00,15457.83,-2.63,,,
2017-03-20,17:31:02,15456.68,-1.15,,,
2017-03-20,17:31:04,15453.88,-2.8,,,
